ID,Num,Gini,Var,GM,ldlPFC,rdlPFC,rvlPFC,rdmPFC,lMTG,lSPL,rSPL
1127,1,0.44,0.48,0.73,1,0,0,0,0,0,0
1127,2,0.16,0.57,0.2,1,0,0,0,0,0,0
1127,3,0.26,0.37,0.53,1,0,0,0,0,0,0
1127,4,0.26,0.28,0.37,1,0,0,0,0,0,0
1127,5,0.29,0.42,0.84,1,0,0,0,0,0,0
1127,6,0.25,0.66,0.72,1,0,0,0,0,0,0
1127,7,0.37,0.42,0.85,1,0,0,0,0,0,0
1127,8,0.15,0.47,0.44,0,0,0,0,1,0,0
1127,9,0.39,0.4,0.61,0,0,0,0,1,0,0
1127,10,0.29,0.72,1,0,0,0,0,0,1,0
1127,11,0.32,0.66,0.58,0,0,0,0,0,1,0
1127,12,0.25,0.54,0.29,0,0,0,0,0,1,0
1127,13,0.3,0.56,0.63,0,0,0,0,0,1,0
1127,14,0.24,0.51,0.53,0,0,0,0,0,1,0
1127,15,0.2,0.54,0.74,0,1,0,0,0,0,0
1127,16,0.28,0.5,0.54,0,1,0,0,0,0,0
1127,17,0.33,0.54,0.56,0,1,0,0,0,0,0
1127,18,0.3,0.64,0.33,0,1,0,0,0,0,0
1127,19,0.28,0.33,0.76,0,0,0,1,0,0,0
1127,20,0.34,0.49,0.81,0,0,0,1,0,0,0
1127,21,0.25,0.68,0.46,0,0,0,1,0,0,0
1127,22,0.37,0.66,0.86,0,0,0,1,0,0,0
1127,23,0.22,0.47,0.15,0,0,0,1,0,0,0
1127,24,0.31,0.42,0.75,0,0,0,1,0,0,0
1127,25,0.23,0.43,0.86,0,0,0,1,0,0,0
1127,26,0.3,0.59,0.83,0,0,0,0,0,0,1
1127,27,0.31,0.62,0.92,0,0,0,0,0,0,1
1127,28,0.27,0.61,0.92,0,0,0,0,0,0,1
1127,29,0.43,0.71,0.82,0,0,0,0,0,0,1
1127,30,0.32,0.36,0.29,0,0,1,0,0,0,0
1127,31,0.34,0.25,0.42,0,0,1,0,0,0,0
1127,32,0.25,0.31,0.21,0,0,1,0,0,0,0
1128,1,0.31,0.35,0.74,1,0,0,0,0,0,0
1128,2,0.24,0.52,0.49,1,0,0,0,0,0,0
1128,3,0.35,0.45,0.51,1,0,0,0,0,0,0
1128,4,0.17,0.47,0.93,1,0,0,0,0,0,0
1128,5,0.26,0.33,0.86,1,0,0,0,0,0,0
1128,6,0.23,0.39,0.23,1,0,0,0,0,0,0
1128,7,0.28,0.41,0.46,1,0,0,0,0,0,0
1128,8,0.23,0.47,0.54,0,0,0,0,1,0,0
1128,9,0.21,0.41,0.59,0,0,0,0,1,0,0
1128,10,0.38,0.56,0.92,0,0,0,0,0,1,0
1128,11,0.33,0.44,0.5,0,0,0,0,0,1,0
1128,12,0.21,0.46,0.59,0,0,0,0,0,1,0
1128,13,0.27,0.42,0.57,0,0,0,0,0,1,0
1128,14,0.24,0.35,0.79,0,0,0,0,0,1,0
1128,15,0.33,0.82,0.37,0,1,0,0,0,0,0
1128,16,0.3,0.78,0.76,0,1,0,0,0,0,0
1128,17,0.21,0.79,0.56,0,1,0,0,0,0,0
1128,18,0.31,0.78,0.6,0,1,0,0,0,0,0
1128,19,0.24,0.61,0.82,0,0,0,1,0,0,0
1128,20,0.26,0.64,0.74,0,0,0,1,0,0,0
1128,21,0.38,0.6,0.6,0,0,0,1,0,0,0
1128,22,0.21,0.58,0.65,0,0,0,1,0,0,0
1128,23,0.24,1.02,0.35,0,0,0,1,0,0,0
1128,24,0.24,0.82,0.65,0,0,0,1,0,0,0
1128,25,0.19,0.5,0.73,0,0,0,1,0,0,0
1128,26,0.28,0.6,0.79,0,0,0,0,0,0,1
1128,27,0.27,0.53,0.97,0,0,0,0,0,0,1
1128,28,0.27,0.42,0.93,0,0,0,0,0,0,1
1128,29,0.32,0.64,0.21,0,0,0,0,0,0,1
1128,30,0.22,0.4,0.89,0,0,1,0,0,0,0
1128,31,0.29,0.44,0.86,0,0,1,0,0,0,0
1128,32,0.2,0.49,0.34,0,0,1,0,0,0,0
1132,1,0.27,0.48,0.81,1,0,0,0,0,0,0
1132,2,0.35,0.35,0.11,1,0,0,0,0,0,0
1132,3,0.21,0.35,0.57,1,0,0,0,0,0,0
1132,4,0.33,0.32,0.5,1,0,0,0,0,0,0
1132,5,0.33,0.37,0.95,1,0,0,0,0,0,0
1132,6,0.26,0.34,0.38,1,0,0,0,0,0,0
1132,7,0.26,0.25,0.42,1,0,0,0,0,0,0
1132,8,0.22,0.51,0.68,0,0,0,0,1,0,0
1132,9,0.28,0.31,0.79,0,0,0,0,1,0,0
1132,10,0.37,0.47,1,0,0,0,0,0,1,0
1132,11,0.24,0.38,0.36,0,0,0,0,0,1,0
1132,12,0.2,0.46,0.33,0,0,0,0,0,1,0
1132,13,0.38,0.38,0.63,0,0,0,0,0,1,0
1132,14,0.29,0.38,0.51,0,0,0,0,0,1,0
1132,15,0.28,0.63,0.33,0,1,0,0,0,0,0
1132,16,0.21,0.57,0.75,0,1,0,0,0,0,0
1132,17,0.31,0.53,0.48,0,1,0,0,0,0,0
1132,18,0.33,0.53,0.79,0,1,0,0,0,0,0
1132,19,0.35,0.58,0.61,0,0,0,1,0,0,0
1132,20,0.23,0.33,0.49,0,0,0,1,0,0,0
1132,21,0.28,0.44,0.62,0,0,0,1,0,0,0
1132,22,0.37,0.59,0.88,0,0,0,1,0,0,0
1132,23,0.34,0.74,0.31,0,0,0,1,0,0,0
1132,24,0.3,0.48,0.98,0,0,0,1,0,0,0
1132,25,0.37,0.35,0.8,0,0,0,1,0,0,0
1132,26,0.33,0.54,0.82,0,0,0,0,0,0,1
1132,27,0.29,0.56,0.96,0,0,0,0,0,0,1
1132,28,0.31,0.63,0.95,0,0,0,0,0,0,1
1132,29,0.26,0.38,0.45,0,0,0,0,0,0,1
1132,30,0.31,0.36,0.51,0,0,1,0,0,0,0
1132,31,0.32,0.35,0.15,0,0,1,0,0,0,0
1132,32,0.27,0.37,0.32,0,0,1,0,0,0,0
1133,1,0.26,0.41,0.9,1,0,0,0,0,0,0
1133,2,0.17,0.3,0.09,1,0,0,0,0,0,0
1133,3,0.32,0.51,0.72,1,0,0,0,0,0,0
1133,4,0.19,0.51,0.67,1,0,0,0,0,0,0
1133,5,0.21,0.49,0.75,1,0,0,0,0,0,0
1133,6,0.29,0.49,0.47,1,0,0,0,0,0,0
1133,7,0.33,0.49,0.52,1,0,0,0,0,0,0
1133,8,0.17,0.5,0.38,0,0,0,0,1,0,0
1133,9,0.24,0.45,0.43,0,0,0,0,1,0,0
1133,10,0.18,0.75,0.92,0,0,0,0,0,1,0
1133,11,0.23,0.47,0.86,0,0,0,0,0,1,0
1133,12,0.36,0.76,0.77,0,0,0,0,0,1,0
1133,13,0.37,0.69,0.39,0,0,0,0,0,1,0
1133,14,0.24,0.59,0.29,0,0,0,0,0,1,0
1133,15,0.21,0.62,0.33,0,1,0,0,0,0,0
1133,16,0.3,0.63,0.78,0,1,0,0,0,0,0
1133,17,0.29,0.61,0.4,0,1,0,0,0,0,0
1133,18,0.3,0.43,0.22,0,1,0,0,0,0,0
1133,19,0.26,0.4,0.77,0,0,0,1,0,0,0
1133,20,0.24,0.64,0.62,0,0,0,1,0,0,0
1133,21,0.35,0.66,0.94,0,0,0,1,0,0,0
1133,22,0.31,0.63,0.89,0,0,0,1,0,0,0
1133,23,0.25,0.58,0.27,0,0,0,1,0,0,0
1133,24,0.33,0.59,0.84,0,0,0,1,0,0,0
1133,25,0.27,0.51,0.97,0,0,0,1,0,0,0
1133,26,0.29,0.73,0.8,0,0,0,0,0,0,1
1133,27,0.32,0.66,0.77,0,0,0,0,0,0,1
1133,28,0.27,0.55,1,0,0,0,0,0,0,1
1133,29,0.42,0.62,0.7,0,0,0,0,0,0,1
1133,30,0.25,0.53,0.64,0,0,1,0,0,0,0
1133,31,0.23,0.45,0.75,0,0,1,0,0,0,0
1133,32,0.22,0.71,0.53,0,0,1,0,0,0,0
1134,1,0.26,0.72,0.34,1,0,0,0,0,0,0
1134,2,0.37,0.63,0.31,1,0,0,0,0,0,0
1134,3,0.3,0.51,0.34,1,0,0,0,0,0,0
1134,4,0.24,0.56,0.66,1,0,0,0,0,0,0
1134,5,0.37,0.46,0.67,1,0,0,0,0,0,0
1134,6,0.3,0.71,0.46,1,0,0,0,0,0,0
1134,7,0.29,0.62,0.79,1,0,0,0,0,0,0
1134,8,0.24,0.66,0.9,0,0,0,0,1,0,0
1134,9,0.18,0.61,0.55,0,0,0,0,1,0,0
1134,10,0.29,0.76,0.84,0,0,0,0,0,1,0
1134,11,0.31,0.62,0.8,0,0,0,0,0,1,0
1134,12,0.28,0.62,0.84,0,0,0,0,0,1,0
1134,13,0.16,0.5,0.34,0,0,0,0,0,1,0
1134,14,0.17,0.47,0.76,0,0,0,0,0,1,0
1134,15,0.3,0.69,0.14,0,1,0,0,0,0,0
1134,16,0.36,0.67,0.47,0,1,0,0,0,0,0
1134,17,0.3,0.63,0.37,0,1,0,0,0,0,0
1134,18,0.27,0.55,0.36,0,1,0,0,0,0,0
1134,19,0.19,0.58,0.77,0,0,0,1,0,0,0
1134,20,0.45,0.47,0.6,0,0,0,1,0,0,0
1134,21,0.31,0.71,0.52,0,0,0,1,0,0,0
1134,22,0.39,0.8,0.82,0,0,0,1,0,0,0
1134,23,0.22,0.66,0.73,0,0,0,1,0,0,0
1134,24,0.26,0.61,0.78,0,0,0,1,0,0,0
1134,25,0.27,0.47,0.53,0,0,0,1,0,0,0
1134,26,0.29,0.82,0.59,0,0,0,0,0,0,1
1134,27,0.17,0.55,0.72,0,0,0,0,0,0,1
1134,28,0.29,0.65,0.75,0,0,0,0,0,0,1
1134,29,0.31,0.57,0.31,0,0,0,0,0,0,1
1134,30,0.25,0.49,0.27,0,0,1,0,0,0,0
1134,31,0.22,0.6,0.91,0,0,1,0,0,0,0
1134,32,0.31,0.64,0.84,0,0,1,0,0,0,0
1136,1,0.27,0.54,0.88,1,0,0,0,0,0,0
1136,2,0.39,0.74,0.18,1,0,0,0,0,0,0
1136,3,0.35,0.65,0.19,1,0,0,0,0,0,0
1136,4,0.35,0.32,0.57,1,0,0,0,0,0,0
1136,5,0.3,0.6,0.83,1,0,0,0,0,0,0
1136,6,0.32,0.44,0.76,1,0,0,0,0,0,0
1136,7,0.22,0.72,0.07,1,0,0,0,0,0,0
1136,8,0.28,0.62,0.22,0,0,0,0,1,0,0
1136,9,0.28,0.34,0.72,0,0,0,0,1,0,0
1136,10,0.26,0.59,0.98,0,0,0,0,0,1,0
1136,11,0.33,0.53,0.88,0,0,0,0,0,1,0
1136,12,0.33,1.03,0.14,0,0,0,0,0,1,0
1136,13,0.28,0.39,0.28,0,0,0,0,0,1,0
1136,14,0.24,0.48,0.46,0,0,0,0,0,1,0
1136,15,0.31,0.55,0.25,0,1,0,0,0,0,0
1136,16,0.31,0.69,0.8,0,1,0,0,0,0,0
1136,17,0.25,0.63,0.63,0,1,0,0,0,0,0
1136,18,0.36,0.65,0.38,0,1,0,0,0,0,0
1136,19,0.26,0.53,0.51,0,0,0,1,0,0,0
1136,20,0.32,0.62,0.82,0,0,0,1,0,0,0
1136,21,0.26,0.59,0.49,0,0,0,1,0,0,0
1136,22,0.35,0.52,0.59,0,0,0,1,0,0,0
1136,23,0.23,0.77,0.93,0,0,0,1,0,0,0
1136,24,0.44,0.77,0.63,0,0,0,1,0,0,0
1136,25,0.22,0.6,0.41,0,0,0,1,0,0,0
1136,26,0.37,0.49,0.73,0,0,0,0,0,0,1
1136,27,0.2,0.73,0.77,0,0,0,0,0,0,1
1136,28,0.34,0.6,0.93,0,0,0,0,0,0,1
1136,29,0.2,0.66,0.48,0,0,0,0,0,0,1
1136,30,0.23,0.79,0.8,0,0,1,0,0,0,0
1136,31,0.36,0.44,0.67,0,0,1,0,0,0,0
1136,32,0.44,0.63,0.36,0,0,1,0,0,0,0
1142,1,0.33,0.47,0.76,1,0,0,0,0,0,0
1142,2,0.31,0.3,0.13,1,0,0,0,0,0,0
1142,3,0.28,0.38,0.11,1,0,0,0,0,0,0
1142,4,0.25,0.31,0.81,1,0,0,0,0,0,0
1142,5,0.25,0.49,0.81,1,0,0,0,0,0,0
1142,6,0.18,0.47,0.64,1,0,0,0,0,0,0
1142,7,0.34,0.42,0.76,1,0,0,0,0,0,0
1142,8,0.29,0.49,0.54,0,0,0,0,1,0,0
1142,9,0.31,0.41,0.64,0,0,0,0,1,0,0
1142,10,0.19,0.52,1,0,0,0,0,0,1,0
1142,11,0.3,0.51,0.79,0,0,0,0,0,1,0
1142,12,0.34,0.46,0.35,0,0,0,0,0,1,0
1142,13,0.27,0.31,0.17,0,0,0,0,0,1,0
1142,14,0.32,0.36,0.93,0,0,0,0,0,1,0
1142,15,0.26,0.5,0.78,0,1,0,0,0,0,0
1142,16,0.28,0.49,0.57,0,1,0,0,0,0,0
1142,17,0.23,0.46,0.54,0,1,0,0,0,0,0
1142,18,0.31,0.32,0.18,0,1,0,0,0,0,0
1142,19,0.34,0.36,0.64,0,0,0,1,0,0,0
1142,20,0.33,0.52,0.58,0,0,0,1,0,0,0
1142,21,0.25,0.66,0.81,0,0,0,1,0,0,0
1142,22,0.25,0.7,0.82,0,0,0,1,0,0,0
1142,23,0.2,0.49,0.2,0,0,0,1,0,0,0
1142,24,0.18,0.57,0.78,0,0,0,1,0,0,0
1142,25,0.28,0.35,0.77,0,0,0,1,0,0,0
1142,26,0.38,0.45,0.6,0,0,0,0,0,0,1
1142,27,0.22,0.27,0.7,0,0,0,0,0,0,1
1142,28,0.29,0.29,0.96,0,0,0,0,0,0,1
1142,29,0.42,0.47,0.77,0,0,0,0,0,0,1
1142,30,0.41,0.39,0.63,0,0,1,0,0,0,0
1142,31,0.19,0.56,0.93,0,0,1,0,0,0,0
1142,32,0.22,0.59,0.2,0,0,1,0,0,0,0
1143,1,0.23,0.62,1,1,0,0,0,0,0,0
1143,2,0.17,0.54,0.26,1,0,0,0,0,0,0
1143,3,0.31,0.33,0.65,1,0,0,0,0,0,0
1143,4,0.23,0.26,0.7,1,0,0,0,0,0,0
1143,5,0.32,0.48,0.7,1,0,0,0,0,0,0
1143,6,0.3,0.48,0.54,1,0,0,0,0,0,0
1143,7,0.27,0.25,0.5,1,0,0,0,0,0,0
1143,8,0.18,0.46,0.79,0,0,0,0,1,0,0
1143,9,0.24,0.67,0.7,0,0,0,0,1,0,0
1143,10,0.24,0.66,0.95,0,0,0,0,0,1,0
1143,11,0.25,0.52,0.98,0,0,0,0,0,1,0
1143,12,0.25,0.53,0.52,0,0,0,0,0,1,0
1143,13,0.24,0.42,0.52,0,0,0,0,0,1,0
1143,14,0.4,0.28,0.86,0,0,0,0,0,1,0
1143,15,0.29,0.62,0.33,0,1,0,0,0,0,0
1143,16,0.31,0.51,0.76,0,1,0,0,0,0,0
1143,17,0.37,0.69,0.59,0,1,0,0,0,0,0
1143,18,0.31,0.62,0.89,0,1,0,0,0,0,0
1143,19,0.29,0.31,0.65,0,0,0,1,0,0,0
1143,20,0.25,0.67,0.81,0,0,0,1,0,0,0
1143,21,0.38,0.53,0.91,0,0,0,1,0,0,0
1143,22,0.27,0.47,0.84,0,0,0,1,0,0,0
1143,23,0.3,0.54,0.21,0,0,0,1,0,0,0
1143,24,0.32,0.39,0.66,0,0,0,1,0,0,0
1143,25,0.22,0.37,0.66,0,0,0,1,0,0,0
1143,26,0.36,0.63,0.68,0,0,0,0,0,0,1
1143,27,0.35,0.46,0.84,0,0,0,0,0,0,1
1143,28,0.25,0.64,0.87,0,0,0,0,0,0,1
1143,29,0.23,0.61,0.81,0,0,0,0,0,0,1
1143,30,0.23,0.44,0.31,0,0,1,0,0,0,0
1143,31,0.23,0.31,0.39,0,0,1,0,0,0,0
1143,32,0.29,0.5,0.38,0,0,1,0,0,0,0
1145,1,0.19,0.53,0.81,1,0,0,0,0,0,0
1145,2,0.23,0.33,0.96,1,0,0,0,0,0,0
1145,3,0.28,0.43,0.78,1,0,0,0,0,0,0
1145,4,0.33,0.26,0.73,1,0,0,0,0,0,0
1145,5,0.25,0.49,0.43,1,0,0,0,0,0,0
1145,6,0.34,0.64,0.63,1,0,0,0,0,0,0
1145,7,0.28,0.38,0.77,1,0,0,0,0,0,0
1145,8,0.28,0.34,0.43,0,0,0,0,1,0,0
1145,9,0.36,0.62,0.49,0,0,0,0,1,0,0
1145,10,0.21,0.89,0.98,0,0,0,0,0,1,0
1145,11,0.26,0.68,0.46,0,0,0,0,0,1,0
1145,12,0.24,0.9,0.4,0,0,0,0,0,1,0
1145,13,0.2,0.53,0.39,0,0,0,0,0,1,0
1145,14,0.39,0.64,0.3,0,0,0,0,0,1,0
1145,15,0.27,0.79,0.65,0,1,0,0,0,0,0
1145,16,0.17,0.69,0.41,0,1,0,0,0,0,0
1145,17,0.38,1.06,0.77,0,1,0,0,0,0,0
1145,18,0.21,0.93,0.76,0,1,0,0,0,0,0
1145,19,0.31,0.45,0.82,0,0,0,1,0,0,0
1145,20,0.17,0.77,0.49,0,0,0,1,0,0,0
1145,21,0.31,0.64,0.55,0,0,0,1,0,0,0
1145,22,0.26,0.72,0.8,0,0,0,1,0,0,0
1145,23,0.2,0.77,0.5,0,0,0,1,0,0,0
1145,24,0.23,0.48,0.81,0,0,0,1,0,0,0
1145,25,0.24,0.66,0.93,0,0,0,1,0,0,0
1145,26,0.39,0.69,0.74,0,0,0,0,0,0,1
1145,27,0.35,0.65,0.89,0,0,0,0,0,0,1
1145,28,0.28,0.64,0.95,0,0,0,0,0,0,1
1145,29,0.39,0.65,0.37,0,0,0,0,0,0,1
1145,30,0.26,0.68,0.7,0,0,1,0,0,0,0
1145,31,0.24,0.55,0.41,0,0,1,0,0,0,0
1145,32,0.34,0.45,0.44,0,0,1,0,0,0,0
1146,1,0.31,0.6,0.78,1,0,0,0,0,0,0
1146,2,0.24,0.49,0.22,1,0,0,0,0,0,0
1146,3,0.22,0.45,0.64,1,0,0,0,0,0,0
1146,4,0.27,0.36,0.81,1,0,0,0,0,0,0
1146,5,0.22,0.43,0.57,1,0,0,0,0,0,0
1146,6,0.32,0.44,0.65,1,0,0,0,0,0,0
1146,7,0.26,0.56,0.9,1,0,0,0,0,0,0
1146,8,0.3,0.51,0.26,0,0,0,0,1,0,0
1146,9,0.25,0.38,0.47,0,0,0,0,1,0,0
1146,10,0.23,0.62,0.84,0,0,0,0,0,1,0
1146,11,0.2,0.5,0.77,0,0,0,0,0,1,0
1146,12,0.39,0.77,0.48,0,0,0,0,0,1,0
1146,13,0.3,0.62,0.86,0,0,0,0,0,1,0
1146,14,0.21,0.39,0.86,0,0,0,0,0,1,0
1146,15,0.25,0.84,0.72,0,1,0,0,0,0,0
1146,16,0.28,0.47,0.68,0,1,0,0,0,0,0
1146,17,0.24,0.7,0.68,0,1,0,0,0,0,0
1146,18,0.19,0.66,0.74,0,1,0,0,0,0,0
1146,19,0.2,0.41,0.45,0,0,0,1,0,0,0
1146,20,0.36,0.65,0.81,0,0,0,1,0,0,0
1146,21,0.31,0.4,0.81,0,0,0,1,0,0,0
1146,22,0.27,0.65,0.93,0,0,0,1,0,0,0
1146,23,0.4,0.73,0.27,0,0,0,1,0,0,0
1146,24,0.26,0.55,0.71,0,0,0,1,0,0,0
1146,25,0.25,0.64,0.83,0,0,0,1,0,0,0
1146,26,0.25,0.6,0.66,0,0,0,0,0,0,1
1146,27,0.31,0.55,0.83,0,0,0,0,0,0,1
1146,28,0.18,0.48,0.91,0,0,0,0,0,0,1
1146,29,0.41,0.45,0.44,0,0,0,0,0,0,1
1146,30,0.3,0.25,0.55,0,0,1,0,0,0,0
1146,31,0.28,0.33,0.89,0,0,1,0,0,0,0
1146,32,0.29,0.26,0.85,0,0,1,0,0,0,0
1147,1,0.32,0.63,0.74,1,0,0,0,0,0,0
1147,2,0.26,0.5,0.79,1,0,0,0,0,0,0
1147,3,0.25,0.45,0.12,1,0,0,0,0,0,0
1147,4,0.26,0.6,0.7,1,0,0,0,0,0,0
1147,5,0.29,0.33,0.82,1,0,0,0,0,0,0
1147,6,0.37,0.53,0.7,1,0,0,0,0,0,0
1147,7,0.32,0.45,0.34,1,0,0,0,0,0,0
1147,8,0.27,0.37,0.35,0,0,0,0,1,0,0
1147,9,0.32,0.43,0.63,0,0,0,0,1,0,0
1147,10,0.18,0.61,0.89,0,0,0,0,0,1,0
1147,11,0.24,0.45,0.65,0,0,0,0,0,1,0
1147,12,0.28,0.46,0.42,0,0,0,0,0,1,0
1147,13,0.27,0.33,0.9,0,0,0,0,0,1,0
1147,14,0.22,0.43,0.85,0,0,0,0,0,1,0
1147,15,0.33,0.59,0.8,0,1,0,0,0,0,0
1147,16,0.25,0.43,0.75,0,1,0,0,0,0,0
1147,17,0.27,0.55,0.59,0,1,0,0,0,0,0
1147,18,0.25,0.56,0.71,0,1,0,0,0,0,0
1147,19,0.31,0.68,0.65,0,0,0,1,0,0,0
1147,20,0.22,0.48,0.82,0,0,0,1,0,0,0
1147,21,0.31,0.5,0.52,0,0,0,1,0,0,0
1147,22,0.27,0.55,0.36,0,0,0,1,0,0,0
1147,23,0.31,0.47,0.07,0,0,0,1,0,0,0
1147,24,0.24,0.57,0.92,0,0,0,1,0,0,0
1147,25,0.2,0.37,0.82,0,0,0,1,0,0,0
1147,26,0.26,0.5,0.75,0,0,0,0,0,0,1
1147,27,0.3,0.55,0.83,0,0,0,0,0,0,1
1147,28,0.35,0.56,0.93,0,0,0,0,0,0,1
1147,29,0.32,0.51,0.41,0,0,0,0,0,0,1
1147,30,0.31,0.35,0.42,0,0,1,0,0,0,0
1147,31,0.33,0.63,0.36,0,0,1,0,0,0,0
1147,32,0.25,0.93,0.73,0,0,1,0,0,0,0
1152,1,0.18,0.47,0.84,1,0,0,0,0,0,0
1152,2,0.22,0.45,0.15,1,0,0,0,0,0,0
1152,3,0.28,0.37,0.3,1,0,0,0,0,0,0
1152,4,0.28,0.32,0.54,1,0,0,0,0,0,0
1152,5,0.28,0.44,0.85,1,0,0,0,0,0,0
1152,6,0.29,0.42,0.48,1,0,0,0,0,0,0
1152,7,0.26,0.36,0.53,1,0,0,0,0,0,0
1152,8,0.19,0.37,0.37,0,0,0,0,1,0,0
1152,9,0.3,0.55,0.61,0,0,0,0,1,0,0
1152,10,0.25,0.63,0.97,0,0,0,0,0,1,0
1152,11,0.28,0.54,0.81,0,0,0,0,0,1,0
1152,12,0.3,0.65,0.23,0,0,0,0,0,1,0
1152,13,0.26,0.34,0.41,0,0,0,0,0,1,0
1152,14,0.24,0.32,0.68,0,0,0,0,0,1,0
1152,15,0.21,0.46,0.41,0,1,0,0,0,0,0
1152,16,0.29,0.48,0.44,0,1,0,0,0,0,0
1152,17,0.25,0.48,0.63,0,1,0,0,0,0,0
1152,18,0.28,0.68,0.27,0,1,0,0,0,0,0
1152,19,0.31,0.31,0.66,0,0,0,1,0,0,0
1152,20,0.28,0.49,0.85,0,0,0,1,0,0,0
1152,21,0.25,0.67,0.62,0,0,0,1,0,0,0
1152,22,0.41,0.56,0.78,0,0,0,1,0,0,0
1152,23,0.26,0.6,0.53,0,0,0,1,0,0,0
1152,24,0.3,0.64,0.71,0,0,0,1,0,0,0
1152,25,0.32,0.57,0.8,0,0,0,1,0,0,0
1152,26,0.31,0.37,0.82,0,0,0,0,0,0,1
1152,27,0.22,0.46,0.95,0,0,0,0,0,0,1
1152,28,0.31,0.36,1,0,0,0,0,0,0,1
1152,29,0.19,0.44,0.63,0,0,0,0,0,0,1
1152,30,0.33,0.53,0.53,0,0,1,0,0,0,0
1152,31,0.25,0.48,0.38,0,0,1,0,0,0,0
1152,32,0.27,0.47,0.61,0,0,1,0,0,0,0
1153,1,0.35,0.43,0.7,1,0,0,0,0,0,0
1153,2,0.3,0.35,0.45,1,0,0,0,0,0,0
1153,3,0.25,0.3,0.16,1,0,0,0,0,0,0
1153,4,0.31,0.37,0.48,1,0,0,0,0,0,0
1153,5,0.24,0.31,0.71,1,0,0,0,0,0,0
1153,6,0.32,0.25,0.66,1,0,0,0,0,0,0
1153,7,0.34,0.34,0.7,1,0,0,0,0,0,0
1153,8,0.34,0.21,0.99,0,0,0,0,1,0,0
1153,9,0.31,0.38,0.66,0,0,0,0,1,0,0
1153,10,0.13,0.43,1,0,0,0,0,0,1,0
1153,11,0.16,0.82,0.89,0,0,0,0,0,1,0
1153,12,0.34,0.49,0.82,0,0,0,0,0,1,0
1153,13,0.25,0.45,0.4,0,0,0,0,0,1,0
1153,14,0.24,0.4,0.97,0,0,0,0,0,1,0
1153,15,0.31,0.48,0.44,0,1,0,0,0,0,0
1153,16,0.25,0.51,0.51,0,1,0,0,0,0,0
1153,17,0.37,0.36,0.76,0,1,0,0,0,0,0
1153,18,0.19,0.48,0.76,0,1,0,0,0,0,0
1153,19,0.29,0.52,0.63,0,0,0,1,0,0,0
1153,20,0.27,0.66,0.57,0,0,0,1,0,0,0
1153,21,0.29,0.83,0.37,0,0,0,1,0,0,0
1153,22,0.31,0.45,0.34,0,0,0,1,0,0,0
1153,23,0.19,0.66,0.08,0,0,0,1,0,0,0
1153,24,0.28,0.45,0.95,0,0,0,1,0,0,0
1153,25,0.26,0.26,0.87,0,0,0,1,0,0,0
1153,26,0.33,0.53,0.81,0,0,0,0,0,0,1
1153,27,0.26,0.41,0.91,0,0,0,0,0,0,1
1153,28,0.38,0.43,1,0,0,0,0,0,0,1
1153,29,0.26,0.54,0.61,0,0,0,0,0,0,1
1153,30,0.36,0.52,0.84,0,0,1,0,0,0,0
1153,31,0.2,0.59,0.45,0,0,1,0,0,0,0
1153,32,0.22,0.58,0.62,0,0,1,0,0,0,0
1154,1,0.27,0.43,0.95,1,0,0,0,0,0,0
1154,2,0.32,0.5,0.45,1,0,0,0,0,0,0
1154,3,0.25,0.38,0.37,1,0,0,0,0,0,0
1154,4,0.3,0.36,0.72,1,0,0,0,0,0,0
1154,5,0.25,0.41,0.19,1,0,0,0,0,0,0
1154,6,0.2,0.38,0.7,1,0,0,0,0,0,0
1154,7,0.4,0.43,0.66,1,0,0,0,0,0,0
1154,8,0.38,0.25,0.75,0,0,0,0,1,0,0
1154,9,0.23,0.45,0.79,0,0,0,0,1,0,0
1154,10,0.26,0.44,0.95,0,0,0,0,0,1,0
1154,11,0.36,0.73,0.97,0,0,0,0,0,1,0
1154,12,0.21,0.47,0.61,0,0,0,0,0,1,0
1154,13,0.23,0.44,0.81,0,0,0,0,0,1,0
1154,14,0.32,0.34,0.75,0,0,0,0,0,1,0
1154,15,0.32,0.49,0.56,0,1,0,0,0,0,0
1154,16,0.24,0.44,0.52,0,1,0,0,0,0,0
1154,17,0.35,0.39,0.65,0,1,0,0,0,0,0
1154,18,0.3,0.44,0.62,0,1,0,0,0,0,0
1154,19,0.29,0.39,0.69,0,0,0,1,0,0,0
1154,20,0.31,0.5,0.33,0,0,0,1,0,0,0
1154,21,0.27,0.61,0.68,0,0,0,1,0,0,0
1154,22,0.24,0.48,0.55,0,0,0,1,0,0,0
1154,23,0.3,0.59,0.65,0,0,0,1,0,0,0
1154,24,0.32,0.7,0.9,0,0,0,1,0,0,0
1154,25,0.33,0.52,0.82,0,0,0,1,0,0,0
1154,26,0.26,0.34,0.79,0,0,0,0,0,0,1
1154,27,0.24,0.35,0.98,0,0,0,0,0,0,1
1154,28,0.28,0.44,0.83,0,0,0,0,0,0,1
1154,29,0.31,0.39,0.35,0,0,0,0,0,0,1
1154,30,0.31,0.45,0.85,0,0,1,0,0,0,0
1154,31,0.28,0.48,0.95,0,0,1,0,0,0,0
1154,32,0.18,0.63,0.7,0,0,1,0,0,0,0
1157,1,0.26,0.39,0.29,1,0,0,0,0,0,0
1157,2,0.29,0.32,0.11,1,0,0,0,0,0,0
